datetime,respondent,respondent-name,type,type-name,energy_consumption_mw,value-units
2025-08-24 03:00:00,SCL,Seattle City Light,D,Demand,1185,megawatthours
2025-08-24 02:00:00,SCL,Seattle City Light,D,Demand,1213,megawatthours
2025-08-24 01:00:00,SCL,Seattle City Light,D,Demand,1229,megawatthours
2025-08-24 00:00:00,SCL,Seattle City Light,D,Demand,1215,megawatthours
2025-08-23 23:00:00,SCL,Seattle City Light,D,Demand,1200,megawatthours
2025-08-23 22:00:00,SCL,Seattle City Light,D,Demand,1185,megawatthours
2025-08-23 21:00:00,SCL,Seattle City Light,D,Demand,1171,megawatthours
2025-08-23 20:00:00,SCL,Seattle City Light,D,Demand,1156,megawatthours
2025-08-23 19:00:00,SCL,Seattle City Light,D,Demand,1125,megawatthours
2025-08-23 18:00:00,SCL,Seattle City Light,D,Demand,1075,megawatthours
2025-08-23 17:00:00,SCL,Seattle City Light,D,Demand,1039,megawatthours
2025-08-23 16:00:00,SCL,Seattle City Light,D,Demand,974,megawatthours
2025-08-23 15:00:00,SCL,Seattle City Light,D,Demand,894,megawatthours
2025-08-23 14:00:00,SCL,Seattle City Light,D,Demand,836,megawatthours
2025-08-23 13:00:00,SCL,Seattle City Light,D,Demand,812,megawatthours
2025-08-23 12:00:00,SCL,Seattle City Light,D,Demand,816,megawatthours
2025-08-23 11:00:00,SCL,Seattle City Light,D,Demand,815,megawatthours
2025-08-23 10:00:00,SCL,Seattle City Light,D,Demand,836,megawatthours
2025-08-23 09:00:00,SCL,Seattle City Light,D,Demand,877,megawatthours
2025-08-23 08:00:00,SCL,Seattle City Light,D,Demand,933,megawatthours
2025-08-23 07:00:00,SCL,Seattle City Light,D,Demand,996,megawatthours
2025-08-23 06:00:00,SCL,Seattle City Light,D,Demand,1070,megawatthours
2025-08-23 05:00:00,SCL,Seattle City Light,D,Demand,1131,megawatthours
2025-08-23 04:00:00,SCL,Seattle City Light,D,Demand,1174,megawatthours
2025-08-23 03:00:00,SCL,Seattle City Light,D,Demand,1201,megawatthours
2025-08-23 02:00:00,SCL,Seattle City Light,D,Demand,1249,megawatthours
2025-08-23 01:00:00,SCL,Seattle City Light,D,Demand,1299,megawatthours
2025-08-23 00:00:00,SCL,Seattle City Light,D,Demand,1292,megawatthours
2025-08-22 23:00:00,SCL,Seattle City Light,D,Demand,1256,megawatthours
2025-08-22 22:00:00,SCL,Seattle City Light,D,Demand,1229,megawatthours
2025-08-22 21:00:00,SCL,Seattle City Light,D,Demand,1202,megawatthours
2025-08-22 20:00:00,SCL,Seattle City Light,D,Demand,1146,megawatthours
2025-08-22 19:00:00,SCL,Seattle City Light,D,Demand,1118,megawatthours
2025-08-22 18:00:00,SCL,Seattle City Light,D,Demand,1097,megawatthours
2025-08-22 17:00:00,SCL,Seattle City Light,D,Demand,1049,megawatthours
2025-08-22 16:00:00,SCL,Seattle City Light,D,Demand,1009,megawatthours
2025-08-22 15:00:00,SCL,Seattle City Light,D,Demand,940,megawatthours
2025-08-22 14:00:00,SCL,Seattle City Light,D,Demand,857,megawatthours
2025-08-22 13:00:00,SCL,Seattle City Light,D,Demand,782,megawatthours
2025-08-22 12:00:00,SCL,Seattle City Light,D,Demand,745,megawatthours
2025-08-22 11:00:00,SCL,Seattle City Light,D,Demand,727,megawatthours
2025-08-22 10:00:00,SCL,Seattle City Light,D,Demand,748,megawatthours
2025-08-22 09:00:00,SCL,Seattle City Light,D,Demand,773,megawatthours
2025-08-22 08:00:00,SCL,Seattle City Light,D,Demand,820,megawatthours
2025-08-22 07:00:00,SCL,Seattle City Light,D,Demand,880,megawatthours
2025-08-22 06:00:00,SCL,Seattle City Light,D,Demand,957,megawatthours
2025-08-22 05:00:00,SCL,Seattle City Light,D,Demand,1034,megawatthours
2025-08-22 04:00:00,SCL,Seattle City Light,D,Demand,1069,megawatthours
2025-08-22 03:00:00,SCL,Seattle City Light,D,Demand,1080,megawatthours
2025-08-22 02:00:00,SCL,Seattle City Light,D,Demand,1104,megawatthours
2025-08-22 01:00:00,SCL,Seattle City Light,D,Demand,1131,megawatthours
2025-08-22 00:00:00,SCL,Seattle City Light,D,Demand,1121,megawatthours
2025-08-21 23:00:00,SCL,Seattle City Light,D,Demand,1094,megawatthours
2025-08-21 22:00:00,SCL,Seattle City Light,D,Demand,1084,megawatthours
2025-08-21 21:00:00,SCL,Seattle City Light,D,Demand,1075,megawatthours
2025-08-21 20:00:00,SCL,Seattle City Light,D,Demand,1060,megawatthours
2025-08-21 19:00:00,SCL,Seattle City Light,D,Demand,1048,megawatthours
2025-08-21 18:00:00,SCL,Seattle City Light,D,Demand,1029,megawatthours
2025-08-21 17:00:00,SCL,Seattle City Light,D,Demand,982,megawatthours
2025-08-21 16:00:00,SCL,Seattle City Light,D,Demand,975,megawatthours
2025-08-21 15:00:00,SCL,Seattle City Light,D,Demand,933,megawatthours
2025-08-21 14:00:00,SCL,Seattle City Light,D,Demand,842,megawatthours
2025-08-21 13:00:00,SCL,Seattle City Light,D,Demand,767,megawatthours
2025-08-21 12:00:00,SCL,Seattle City Light,D,Demand,720,megawatthours
2025-08-21 11:00:00,SCL,Seattle City Light,D,Demand,709,megawatthours
2025-08-21 10:00:00,SCL,Seattle City Light,D,Demand,721,megawatthours
2025-08-21 09:00:00,SCL,Seattle City Light,D,Demand,751,megawatthours
2025-08-21 08:00:00,SCL,Seattle City Light,D,Demand,798,megawatthours
2025-08-21 07:00:00,SCL,Seattle City Light,D,Demand,860,megawatthours
2025-08-21 06:00:00,SCL,Seattle City Light,D,Demand,939,megawatthours
2025-08-21 05:00:00,SCL,Seattle City Light,D,Demand,1013,megawatthours
2025-08-21 04:00:00,SCL,Seattle City Light,D,Demand,1042,megawatthours
2025-08-21 03:00:00,SCL,Seattle City Light,D,Demand,1062,megawatthours
2025-08-21 02:00:00,SCL,Seattle City Light,D,Demand,1108,megawatthours
2025-08-21 01:00:00,SCL,Seattle City Light,D,Demand,1179,megawatthours
2025-08-21 00:00:00,SCL,Seattle City Light,D,Demand,1158,megawatthours
2025-08-20 23:00:00,SCL,Seattle City Light,D,Demand,1145,megawatthours
2025-08-20 22:00:00,SCL,Seattle City Light,D,Demand,1138,megawatthours
2025-08-20 21:00:00,SCL,Seattle City Light,D,Demand,1127,megawatthours
2025-08-20 20:00:00,SCL,Seattle City Light,D,Demand,1109,megawatthours
2025-08-20 19:00:00,SCL,Seattle City Light,D,Demand,1085,megawatthours
2025-08-20 18:00:00,SCL,Seattle City Light,D,Demand,1088,megawatthours
2025-08-20 17:00:00,SCL,Seattle City Light,D,Demand,1054,megawatthours
2025-08-20 16:00:00,SCL,Seattle City Light,D,Demand,1012,megawatthours
2025-08-20 15:00:00,SCL,Seattle City Light,D,Demand,1006,megawatthours
2025-08-20 14:00:00,SCL,Seattle City Light,D,Demand,918,megawatthours
2025-08-20 13:00:00,SCL,Seattle City Light,D,Demand,838,megawatthours
2025-08-20 12:00:00,SCL,Seattle City Light,D,Demand,798,megawatthours
2025-08-20 11:00:00,SCL,Seattle City Light,D,Demand,793,megawatthours
2025-08-20 10:00:00,SCL,Seattle City Light,D,Demand,802,megawatthours
2025-08-20 09:00:00,SCL,Seattle City Light,D,Demand,824,megawatthours
2025-08-20 08:00:00,SCL,Seattle City Light,D,Demand,868,megawatthours
2025-08-20 07:00:00,SCL,Seattle City Light,D,Demand,916,megawatthours
2025-08-20 06:00:00,SCL,Seattle City Light,D,Demand,991,megawatthours
2025-08-20 05:00:00,SCL,Seattle City Light,D,Demand,1081,megawatthours
2025-08-20 04:00:00,SCL,Seattle City Light,D,Demand,1112,megawatthours
2025-08-20 03:00:00,SCL,Seattle City Light,D,Demand,1116,megawatthours
2025-08-20 02:00:00,SCL,Seattle City Light,D,Demand,1132,megawatthours
2025-08-20 01:00:00,SCL,Seattle City Light,D,Demand,1166,megawatthours
2025-08-20 00:00:00,SCL,Seattle City Light,D,Demand,1174,megawatthours
2025-08-19 23:00:00,SCL,Seattle City Light,D,Demand,1180,megawatthours
2025-08-19 22:00:00,SCL,Seattle City Light,D,Demand,1160,megawatthours
2025-08-19 21:00:00,SCL,Seattle City Light,D,Demand,1170,megawatthours
2025-08-19 20:00:00,SCL,Seattle City Light,D,Demand,1132,megawatthours
