datetime,respondent,respondent-name,type,type-name,energy_consumption_mw,value-units
2025-08-19 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,81641,megawatthours
2025-08-19 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,81907,megawatthours
2025-08-19 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,81909,megawatthours
2025-08-19 19:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,80603,megawatthours
2025-08-19 18:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,77354,megawatthours
2025-08-19 17:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,72873,megawatthours
2025-08-19 16:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,67976,megawatthours
2025-08-19 15:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,63652,megawatthours
2025-08-19 14:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,60114,megawatthours
2025-08-19 13:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58242,megawatthours
2025-08-19 12:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58250,megawatthours
2025-08-19 11:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56531,megawatthours
2025-08-19 10:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55844,megawatthours
2025-08-19 09:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56167,megawatthours
2025-08-19 08:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,57619,megawatthours
2025-08-19 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,59861,megawatthours
2025-08-19 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,62860,megawatthours
2025-08-19 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,66304,megawatthours
2025-08-19 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,70065,megawatthours
