datetime,respondent,respondent-name,type,type-name,energy_consumption_mw,value-units
2025-08-07 04:00:00,NYIS,New York Independent System Operator,D,Demand,18457,megawatthours
2025-08-07 03:00:00,NYIS,New York Independent System Operator,D,Demand,19695,megawatthours
2025-08-07 02:00:00,NYIS,New York Independent System Operator,D,Demand,20924,megawatthours
2025-08-07 01:00:00,NYIS,New York Independent System Operator,D,Demand,21637,megawatthours
2025-08-07 00:00:00,NYIS,New York Independent System Operator,D,Demand,21908,megawatthours
2025-08-06 23:00:00,NYIS,New York Independent System Operator,D,Demand,22067,megawatthours
2025-08-06 22:00:00,NYIS,New York Independent System Operator,D,Demand,22253,megawatthours
2025-08-06 21:00:00,NYIS,New York Independent System Operator,D,Demand,22116,megawatthours
2025-08-06 20:00:00,NYIS,New York Independent System Operator,D,Demand,21979,megawatthours
2025-08-06 19:00:00,NYIS,New York Independent System Operator,D,Demand,21857,megawatthours
2025-08-06 18:00:00,NYIS,New York Independent System Operator,D,Demand,21605,megawatthours
2025-08-06 17:00:00,NYIS,New York Independent System Operator,D,Demand,20954,megawatthours
2025-08-06 16:00:00,NYIS,New York Independent System Operator,D,Demand,20252,megawatthours
2025-08-06 15:00:00,NYIS,New York Independent System Operator,D,Demand,19734,megawatthours
2025-08-06 14:00:00,NYIS,New York Independent System Operator,D,Demand,19417,megawatthours
2025-08-06 13:00:00,NYIS,New York Independent System Operator,D,Demand,19172,megawatthours
2025-08-06 12:00:00,NYIS,New York Independent System Operator,D,Demand,18719,megawatthours
2025-08-06 11:00:00,NYIS,New York Independent System Operator,D,Demand,17964,megawatthours
2025-08-06 10:00:00,NYIS,New York Independent System Operator,D,Demand,17133,megawatthours
2025-08-06 09:00:00,NYIS,New York Independent System Operator,D,Demand,16652,megawatthours
2025-08-06 08:00:00,NYIS,New York Independent System Operator,D,Demand,16723,megawatthours
2025-08-06 07:00:00,NYIS,New York Independent System Operator,D,Demand,17138,megawatthours
2025-08-06 06:00:00,NYIS,New York Independent System Operator,D,Demand,17791,megawatthours
2025-08-06 05:00:00,NYIS,New York Independent System Operator,D,Demand,18685,megawatthours
2025-08-06 04:00:00,NYIS,New York Independent System Operator,D,Demand,19871,megawatthours
2025-08-06 03:00:00,NYIS,New York Independent System Operator,D,Demand,21240,megawatthours
2025-08-06 02:00:00,NYIS,New York Independent System Operator,D,Demand,22531,megawatthours
2025-08-06 01:00:00,NYIS,New York Independent System Operator,D,Demand,23370,megawatthours
2025-08-06 00:00:00,NYIS,New York Independent System Operator,D,Demand,23902,megawatthours
2025-08-05 23:00:00,NYIS,New York Independent System Operator,D,Demand,24119,megawatthours
2025-08-05 22:00:00,NYIS,New York Independent System Operator,D,Demand,24187,megawatthours
2025-08-05 21:00:00,NYIS,New York Independent System Operator,D,Demand,23687,megawatthours
2025-08-05 20:00:00,NYIS,New York Independent System Operator,D,Demand,23083,megawatthours
2025-08-05 19:00:00,NYIS,New York Independent System Operator,D,Demand,22424,megawatthours
2025-08-05 18:00:00,NYIS,New York Independent System Operator,D,Demand,21824,megawatthours
2025-08-05 17:00:00,NYIS,New York Independent System Operator,D,Demand,21010,megawatthours
2025-08-05 16:00:00,NYIS,New York Independent System Operator,D,Demand,20240,megawatthours
2025-08-05 15:00:00,NYIS,New York Independent System Operator,D,Demand,19761,megawatthours
2025-08-05 14:00:00,NYIS,New York Independent System Operator,D,Demand,19311,megawatthours
2025-08-05 13:00:00,NYIS,New York Independent System Operator,D,Demand,18919,megawatthours
2025-08-05 12:00:00,NYIS,New York Independent System Operator,D,Demand,18391,megawatthours
2025-08-05 11:00:00,NYIS,New York Independent System Operator,D,Demand,17589,megawatthours
2025-08-05 10:00:00,NYIS,New York Independent System Operator,D,Demand,16720,megawatthours
2025-08-05 09:00:00,NYIS,New York Independent System Operator,D,Demand,16254,megawatthours
2025-08-05 08:00:00,NYIS,New York Independent System Operator,D,Demand,16305,megawatthours
2025-08-05 07:00:00,NYIS,New York Independent System Operator,D,Demand,16725,megawatthours
2025-08-05 06:00:00,NYIS,New York Independent System Operator,D,Demand,17378,megawatthours
2025-08-05 05:00:00,NYIS,New York Independent System Operator,D,Demand,18273,megawatthours
2025-08-05 04:00:00,NYIS,New York Independent System Operator,D,Demand,19489,megawatthours
2025-08-05 03:00:00,NYIS,New York Independent System Operator,D,Demand,20939,megawatthours
2025-08-05 02:00:00,NYIS,New York Independent System Operator,D,Demand,22396,megawatthours
2025-08-05 01:00:00,NYIS,New York Independent System Operator,D,Demand,23414,megawatthours
2025-08-05 00:00:00,NYIS,New York Independent System Operator,D,Demand,23991,megawatthours
2025-08-04 23:00:00,NYIS,New York Independent System Operator,D,Demand,24526,megawatthours
2025-08-04 22:00:00,NYIS,New York Independent System Operator,D,Demand,24562,megawatthours
2025-08-04 21:00:00,NYIS,New York Independent System Operator,D,Demand,23851,megawatthours
2025-08-04 20:00:00,NYIS,New York Independent System Operator,D,Demand,22825,megawatthours
2025-08-04 19:00:00,NYIS,New York Independent System Operator,D,Demand,21836,megawatthours
2025-08-04 18:00:00,NYIS,New York Independent System Operator,D,Demand,20907,megawatthours
2025-08-04 17:00:00,NYIS,New York Independent System Operator,D,Demand,19928,megawatthours
2025-08-04 16:00:00,NYIS,New York Independent System Operator,D,Demand,19087,megawatthours
2025-08-04 15:00:00,NYIS,New York Independent System Operator,D,Demand,18457,megawatthours
2025-08-04 14:00:00,NYIS,New York Independent System Operator,D,Demand,18083,megawatthours
2025-08-04 13:00:00,NYIS,New York Independent System Operator,D,Demand,17810,megawatthours
2025-08-04 12:00:00,NYIS,New York Independent System Operator,D,Demand,17335,megawatthours
2025-08-04 11:00:00,NYIS,New York Independent System Operator,D,Demand,16539,megawatthours
2025-08-04 10:00:00,NYIS,New York Independent System Operator,D,Demand,15782,megawatthours
2025-08-04 09:00:00,NYIS,New York Independent System Operator,D,Demand,15264,megawatthours
2025-08-04 08:00:00,NYIS,New York Independent System Operator,D,Demand,15217,megawatthours
2025-08-04 07:00:00,NYIS,New York Independent System Operator,D,Demand,15525,megawatthours
2025-08-04 06:00:00,NYIS,New York Independent System Operator,D,Demand,16048,megawatthours
2025-08-04 05:00:00,NYIS,New York Independent System Operator,D,Demand,16834,megawatthours
2025-08-04 04:00:00,NYIS,New York Independent System Operator,D,Demand,17750,megawatthours
2025-08-04 03:00:00,NYIS,New York Independent System Operator,D,Demand,18900,megawatthours
2025-08-04 02:00:00,NYIS,New York Independent System Operator,D,Demand,19996,megawatthours
2025-08-04 01:00:00,NYIS,New York Independent System Operator,D,Demand,20665,megawatthours
2025-08-04 00:00:00,NYIS,New York Independent System Operator,D,Demand,20963,megawatthours
2025-08-03 23:00:00,NYIS,New York Independent System Operator,D,Demand,21090,megawatthours
2025-08-03 22:00:00,NYIS,New York Independent System Operator,D,Demand,20519,megawatthours
2025-08-03 21:00:00,NYIS,New York Independent System Operator,D,Demand,19467,megawatthours
2025-08-03 20:00:00,NYIS,New York Independent System Operator,D,Demand,18359,megawatthours
2025-08-03 19:00:00,NYIS,New York Independent System Operator,D,Demand,17429,megawatthours
2025-08-03 18:00:00,NYIS,New York Independent System Operator,D,Demand,16678,megawatthours
2025-08-03 17:00:00,NYIS,New York Independent System Operator,D,Demand,16005,megawatthours
2025-08-03 16:00:00,NYIS,New York Independent System Operator,D,Demand,15316,megawatthours
2025-08-03 15:00:00,NYIS,New York Independent System Operator,D,Demand,14777,megawatthours
2025-08-03 14:00:00,NYIS,New York Independent System Operator,D,Demand,14379,megawatthours
2025-08-03 13:00:00,NYIS,New York Independent System Operator,D,Demand,14192,megawatthours
2025-08-03 12:00:00,NYIS,New York Independent System Operator,D,Demand,14153,megawatthours
2025-08-03 11:00:00,NYIS,New York Independent System Operator,D,Demand,14097,megawatthours
2025-08-03 10:00:00,NYIS,New York Independent System Operator,D,Demand,14151,megawatthours
2025-08-03 09:00:00,NYIS,New York Independent System Operator,D,Demand,14210,megawatthours
2025-08-03 08:00:00,NYIS,New York Independent System Operator,D,Demand,14425,megawatthours
2025-08-03 07:00:00,NYIS,New York Independent System Operator,D,Demand,14769,megawatthours
2025-08-03 06:00:00,NYIS,New York Independent System Operator,D,Demand,15277,megawatthours
2025-08-03 05:00:00,NYIS,New York Independent System Operator,D,Demand,15970,megawatthours
2025-08-03 04:00:00,NYIS,New York Independent System Operator,D,Demand,16817,megawatthours
2025-08-03 03:00:00,NYIS,New York Independent System Operator,D,Demand,17750,megawatthours
2025-08-03 02:00:00,NYIS,New York Independent System Operator,D,Demand,18619,megawatthours
2025-08-03 01:00:00,NYIS,New York Independent System Operator,D,Demand,19104,megawatthours
